loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
12127, 36 months,20.87,456.08,E,E1,Sales,3 years,RENT,50355,Verified,Apr-2020,Charged Off,debt_consolidation,Debt consolidation,21.85,Aug-1998,11,0,14895,52.5,20,f,Individual,4.0,0.0,"2806 Main St
Los Angeles, MA 60674"
17024, 36 months,11.61,562.27,B,B3,Driver,8 years,MORTGAGE,39784,Source Verified,Dec-2020,Charged Off,debt_consolidation,Debt consolidation,8.13,Oct-1980,11,0,5435,27.3,21,f,Individual,1.0,0.0,"3328 Cedar Ln
Philadelphia, NV 89807"
40000, 36 months,20.73,1501.46,E,E3,Attorney,10+ years,RENT,95378,Source Verified,Oct-2017,Fully Paid,other,Other,19.02,Aug-1991,10,2,200000,38.7,19,f,Joint App,1.0,0.0,"9987 Park Rd
Denver, NY 40086"
14835, 36 months,18.38,539.15,E,E1,Accountant,7 years,MORTGAGE,56138,Not Verified,Feb-2015,Fully Paid,other,Other,21.67,Nov-1989,13,0,3640,22.0,23,w,Individual,2.0,0.0,"7758 Lake Rd
San Diego, NV 52598"
15592, 36 months,15.45,543.94,C,C4,Assistant Manager,5 years,MORTGAGE,36714,Verified,Apr-2016,Fully Paid,credit_card,Credit card refinancing,35.41,Apr-1983,14,2,63122,20.8,22,w,Individual,0.0,0.0,"8128 Elm St
Louisville, MD 81476"
12776, 60 months,9.35,267.38,B,B2,Office Manager,9 years,OWN,66151,Source Verified,Dec-2017,Fully Paid,debt_consolidation,Debt consolidation,9.01,Jul-2006,14,0,11284,22.2,25,w,Individual,,0.0,"5256 Cedar Ln
Nashville, KY 75934"
4224, 60 months,18.11,107.51,D,D5,Electrician,2 years,RENT,17907,Not Verified,Oct-2018,Fully Paid,credit_card,Credit card refinancing,26.66,Mar-1995,13,1,12668,46.9,25,w,Individual,3.0,0.0,"5758 Main St
San Diego, MO 28982"
13148, 36 months,18.26,477.05,D,D4,Marketing Manager,2 years,RENT,63069,Not Verified,Apr-2016,Charged Off,other,Other,33.69,Apr-1984,12,0,27390,24.9,21,w,Individual,7.0,0.0,"568 Oak Ave
Columbus, IL 44965"
13851, 36 months,9.86,446.02,B,B1,,10+ years,RENT,36052,Source Verified,Apr-2018,Charged Off,other,Other,10.05,May-2007,9,0,3700,54.7,21,w,Individual,6.0,0.0,"5589 Hill Ave
Jacksonville, FL 91805"
40000, 60 months,5.63,766.45,A,A4,General Manager,< 1 year,RENT,48429,Source Verified,Nov-2019,Fully Paid,credit_card,Credit card refinancing,22.03,Sep-2010,13,1,44137,58.0,24,f,Joint App,1.0,0.0,"5905 Main St
Oklahoma City, IL 40072"
11903, 36 months,9.78,382.85,B,B4,Mechanic,10+ years,MORTGAGE,218868,Verified,Oct-2016,Fully Paid,debt_consolidation,Debt consolidation,7.67,Dec-2001,13,0,12186,12.4,25,w,Individual,0.0,0.0,"179 Cedar Ln
Austin, CA 53387"
16009, 36 months,9.39,511.99,A,A1,Teacher,4 years,MORTGAGE,43676,Verified,Feb-2020,Fully Paid,other,Other,16.26,Nov-2009,11,0,811,33.3,23,w,Individual,,0.0,"3130 Hill Ave
Houston, MI 40083"
13084, 36 months,9.08,416.56,B,B1,Engineer,6 years,RENT,100046,Verified,Jan-2015,Fully Paid,car,Car financing,10.3,Jul-2011,10,0,14999,49.0,18,f,Individual,6.0,1.0,"3536 Maple Dr
San Diego, CT 50053"
6626, 60 months,8.85,137.06,B,B5,Software Engineer,7 years,RENT,118419,Not Verified,Dec-2017,Fully Paid,major_purchase,Major purchase,22.35,Oct-2005,14,0,10881,39.8,22,w,Individual,,0.0,"1160 Elm St
Milwaukee, MA 11548"
26521, 36 months,14.29,910.16,C,C1,Nurse,10+ years,MORTGAGE,104291,Source Verified,Aug-2020,Fully Paid,debt_consolidation,Debt consolidation,16.08,Apr-2007,10,0,7398,64.4,20,f,Individual,1.0,0.0,"9875 Cedar Ln
Portland, MN 14687"
20976, 60 months,24.18,605.63,F,F1,Assistant Manager,10+ years,RENT,76210,Source Verified,Jan-2017,Fully Paid,moving,Moving and relocation,14.05,Jul-1997,16,0,10048,3.6,30,w,Individual,1.0,0.0,"3909 Park Rd
Portland, IN 93148"
21474, 36 months,16.89,764.43,D,D1,Electrician,10+ years,MORTGAGE,29145,Not Verified,Sep-2020,Fully Paid,home_improvement,Home improvement,21.64,Feb-1981,17,0,81254,66.2,24,f,Individual,0.0,1.0,"5516 Park Rd
Chicago, KY 23610"
7741, 36 months,19.65,286.3,E,E3,Team Lead,8 years,RENT,39227,Verified,Mar-2016,Fully Paid,debt_consolidation,Debt consolidation,11.2,Jun-1992,11,0,27619,37.6,25,w,Individual,1.0,1.0,"1747 Oak Ave
Phoenix, GA 77463"
30997, 36 months,17.47,1112.39,D,D1,Coordinator,5 years,MORTGAGE,28064,Source Verified,May-2018,Fully Paid,debt_consolidation,Debt consolidation,16.59,Nov-2001,13,0,2249,56.2,27,w,Individual,1.0,0.0,"5876 River Rd
New York, NC 19060"
5761, 36 months,17.26,206.14,D,D1,Branch Manager,7 years,RENT,47630,Not Verified,Sep-2020,Fully Paid,other,Other,22.49,May-2004,12,0,1683,31.5,18,w,Individual,0.0,0.0,"2833 Pine St
Jacksonville, PA 61948"
18998, 60 months,12.51,427.51,B,B1,Manager,< 1 year,MORTGAGE,47992,Verified,Mar-2017,Fully Paid,medical,Medical expenses,14.16,Jan-2008,9,1,6482,33.3,15,w,Individual,2.0,0.0,"7648 Cedar Ln
Phoenix, MO 67742"
40000, 60 months,9.17,833.64,B,B5,,3 years,MORTGAGE,33059,Verified,Sep-2016,Fully Paid,credit_card,Credit card refinancing,17.44,Jun-2003,16,2,61949,40.5,25,f,Individual,1.0,0.0,"7212 Pine St
Baltimore, PA 72150"
7373, 36 months,20.27,275.02,E,E4,Police Officer,5 years,RENT,85457,Verified,Mar-2019,Charged Off,debt_consolidation,Debt consolidation,14.66,Jun-1995,10,0,39326,30.7,22,w,Individual,,1.0,"5735 Oak Ave
El Paso, NY 76211"
9511, 60 months,22.93,267.74,E,E1,Analyst,4 years,MORTGAGE,43445,Not Verified,Oct-2016,Charged Off,debt_consolidation,Debt consolidation,31.3,Nov-1987,9,0,3847,10.7,17,w,Individual,1.0,0.0,"8678 Maple Dr
Indianapolis, GA 47565"
14182, 60 months,9.72,299.38,B,B1,,1 year,MORTGAGE,47297,Not Verified,Dec-2020,Fully Paid,debt_consolidation,Debt consolidation,31.05,Oct-2011,12,1,3870,20.5,27,w,Individual,2.0,0.0,"8759 Park Rd
Seattle, SC 77395"
9876, 36 months,5.92,300.09,A,A5,Electrician,1 year,RENT,21595,Verified,Jan-2015,Fully Paid,debt_consolidation,Debt consolidation,15.85,Feb-1981,15,0,13108,33.2,28,w,Individual,0.0,0.0,"5835 Maple Dr
San Jose, NJ 18776"
5269, 36 months,18.17,190.94,D,D4,Program Manager,6 years,OWN,62631,Source Verified,Aug-2018,Fully Paid,credit_card,Credit card refinancing,15.6,Aug-2009,9,0,9387,66.0,20,w,Individual,6.0,0.0,"1414 Cedar Ln
Nashville, LA 65703"
13920, 36 months,10.74,454.01,B,B5,General Manager,1 year,MORTGAGE,56317,Verified,Jun-2020,Fully Paid,other,Other,10.44,May-2000,10,0,1568,47.7,22,w,Individual,0.0,0.0,"7167 Main St
Las Vegas, WI 55264"
7062, 36 months,6.54,216.57,A,A2,Warehouse Manager,4 years,MORTGAGE,40551,Verified,Mar-2015,Charged Off,credit_card,Credit card refinancing,45.4,Jan-2010,16,0,8262,29.8,27,f,Individual,0.0,0.0,"1424 River Rd
San Diego, NJ 32577"
17750, 36 months,17.61,638.24,D,D2,Supervisor,6 years,MORTGAGE,76705,Not Verified,Apr-2016,Fully Paid,major_purchase,Major purchase,23.39,Jan-2007,11,1,3309,41.7,22,w,Joint App,1.0,0.0,"1636 Oak Ave
Indianapolis, MN 46549"
7695, 36 months,14.71,265.66,C,C2,Technician,3 years,MORTGAGE,64683,Verified,Jan-2019,Fully Paid,home_improvement,Home improvement,24.67,Nov-2009,15,0,2352,27.2,30,f,Individual,1.0,0.0,"5087 Maple Dr
Memphis, VA 43305"
33859, 36 months,17.74,1219.67,D,D1,Sales,1 year,MORTGAGE,87721,Not Verified,Jun-2018,Fully Paid,debt_consolidation,Debt consolidation,31.25,May-1998,14,0,4110,49.4,31,f,Individual,5.0,0.0,"5222 Park Rd
El Paso, MA 43343"
8350, 60 months,21.87,230.0,E,E5,Director,6 years,RENT,90330,Not Verified,Sep-2017,Charged Off,debt_consolidation,Debt consolidation,16.09,Aug-2008,9,0,2142,47.4,18,w,Individual,0.0,1.0,"612 Pine St
Phoenix, IN 97821"
11012, 60 months,13.72,254.63,C,C1,Teacher,6 years,MORTGAGE,95300,Source Verified,Aug-2015,Fully Paid,debt_consolidation,Debt consolidation,14.58,Mar-2000,8,0,8862,27.5,19,w,Individual,0.0,0.0,"3155 Hill Ave
Louisville, FL 57115"
21766, 36 months,12.46,727.73,C,C2,Nurse,10+ years,OWN,177132,Not Verified,Sep-2017,Fully Paid,credit_card,Credit card refinancing,32.17,Mar-1997,7,0,2699,81.1,24,f,Joint App,,0.0,"6911 Lake Rd
San Antonio, GA 44295"
6383, 36 months,11.35,210.03,B,B4,,2 years,OWN,65094,Verified,Nov-2015,Fully Paid,home_improvement,Home improvement,12.89,Feb-1981,17,0,7467,35.5,25,w,Individual,1.0,0.0,"7346 Cedar Ln
Fort Worth, FL 44326"
15313, 36 months,10.09,494.75,B,B4,Owner,9 years,RENT,32372,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,15.16,Jul-1984,8,0,13498,14.2,19,f,Individual,7.0,0.0,"2400 Oak Ave
Oklahoma City, NJ 66032"
29269, 36 months,17.05,1044.25,D,D5,Operations Manager,4 years,MORTGAGE,45275,Verified,Jun-2020,Fully Paid,debt_consolidation,Debt consolidation,18.92,Dec-1994,12,3,23502,43.5,22,f,Individual,0.0,0.0,"7892 Maple Dr
Columbus, AL 17010"
5092, 36 months,11.62,168.2,B,B4,Director,2 years,RENT,46068,Source Verified,Oct-2015,Fully Paid,debt_consolidation,Debt consolidation,10.1,Nov-1999,11,2,7193,21.2,31,w,Individual,0.0,0.0,"2832 Pine St
Dallas, CT 79695"
14924, 36 months,9.49,477.99,A,A2,Server,5 years,RENT,32929,Not Verified,Dec-2020,Fully Paid,debt_consolidation,Debt consolidation,23.59,Aug-1980,12,0,68135,15.8,22,w,Individual,1.0,0.0,"1763 Elm St
Portland, AZ 37559"
15614, 36 months,5.32,470.21,A,A5,Analyst,6 years,RENT,12000,Source Verified,May-2016,Fully Paid,other,Other,21.06,May-2004,14,0,22130,79.4,25,w,Individual,0.0,0.0,"570 Hill Ave
Dallas, TN 80134"
21356, 36 months,13.53,725.03,C,C5,Warehouse Manager,5 years,RENT,69584,Source Verified,Jun-2016,Fully Paid,debt_consolidation,Debt consolidation,12.89,Oct-2005,10,1,40160,33.4,20,f,Individual,0.0,0.0,"2041 Hill Ave
Las Vegas, CO 57399"
6360, 36 months,13.88,217.0,C,C2,Driver,10+ years,MORTGAGE,61198,Verified,Apr-2020,Charged Off,home_improvement,Home improvement,27.78,Oct-1985,6,0,24461,5.1,14,w,Individual,2.0,0.0,"7342 Pine St
Philadelphia, CA 18645"
6049, 36 months,14.16,207.21,C,C2,Nurse,10+ years,MORTGAGE,207739,Not Verified,Nov-2016,Fully Paid,home_improvement,Home improvement,9.7,May-1991,16,1,7959,38.8,27,f,Individual,1.0,0.0,"9752 River Rd
Milwaukee, NY 72273"
18272, 60 months,13.73,422.6,C,C2,Consultant,2 years,RENT,199339,Verified,Dec-2017,Fully Paid,educational,Educational,13.92,Aug-2006,21,1,6987,54.1,38,w,Joint App,0.0,0.0,"7045 River Rd
San Diego, TX 89005"
15965, 60 months,6.87,315.15,A,A2,Warehouse Manager,2 years,RENT,93142,Not Verified,Dec-2020,Fully Paid,home_improvement,Home improvement,32.21,May-2006,11,3,11336,23.5,25,w,Individual,1.0,0.0,"9987 Pine St
San Diego, CA 91204"
15526, 36 months,14.55,534.8,C,C5,,6 years,RENT,86313,Not Verified,Sep-2019,Fully Paid,other,Other,15.5,Sep-1997,13,0,31773,70.9,30,w,Individual,1.0,0.0,"3948 River Rd
Washington, NJ 38500"
16446, 36 months,20.71,617.16,E,E4,Sales,4 years,MORTGAGE,34917,Verified,May-2017,Fully Paid,debt_consolidation,Debt consolidation,8.44,May-2005,9,1,8822,52.1,19,w,Joint App,1.0,0.0,"1308 Pine St
Boston, IN 69026"
8883, 36 months,6.2,271.04,A,A2,Teacher,10+ years,MORTGAGE,67684,Not Verified,Apr-2017,Fully Paid,medical,Medical expenses,18.34,Oct-1985,22,0,1407,70.8,38,f,Individual,0.0,0.0,"1071 Cedar Ln
Austin, NY 82413"
15357, 36 months,16.66,544.92,D,D3,RN,10+ years,MORTGAGE,55506,Verified,Jun-2018,Fully Paid,debt_consolidation,Debt consolidation,14.49,Jun-1993,14,0,4779,26.4,26,w,Individual,1.0,1.0,"5505 River Rd
Memphis, MD 24044"
15928, 36 months,15.99,559.9,C,C5,Attorney,2 years,OWN,65824,Not Verified,Jun-2019,Fully Paid,debt_consolidation,Debt consolidation,20.82,Jun-1983,4,0,304,44.9,19,w,Individual,0.0,0.0,"8944 Elm St
Milwaukee, OR 12040"
8702, 36 months,20.47,325.49,D,D1,Driver,10+ years,MORTGAGE,36322,Source Verified,Mar-2019,Fully Paid,credit_card,Credit card refinancing,26.94,Dec-1991,12,1,5623,45.2,26,w,Individual,0.0,0.0,"2148 Pine St
Charlotte, GA 94120"
40000, 60 months,6.49,782.46,A,A4,Coordinator,8 years,MORTGAGE,78623,Verified,Nov-2019,Fully Paid,other,Other,15.96,Jan-1982,9,0,5612,33.9,19,f,Individual,1.0,0.0,"1737 Elm St
Portland, OH 99946"
17752, 36 months,24.02,696.65,F,F5,Administrative Assistant,9 years,OWN,24585,Not Verified,Oct-2020,Fully Paid,debt_consolidation,Debt consolidation,5.65,Jul-2006,8,1,6843,37.5,21,f,Individual,3.0,0.0,"4694 Park Rd
Memphis, LA 95316"
6536, 60 months,14.59,154.09,C,C2,Software Engineer,3 years,MORTGAGE,430658,Source Verified,Jan-2020,Fully Paid,other,Other,21.15,Aug-1988,14,0,18395,34.3,23,f,Individual,1.0,0.0,"8800 Hill Ave
San Francisco, NY 97755"
19809, 36 months,21.2,748.34,E,E3,Branch Manager,1 year,RENT,153367,Verified,May-2016,Fully Paid,debt_consolidation,Debt consolidation,10.44,May-1988,15,0,81018,14.4,29,w,Joint App,0.0,0.0,"5155 Hill Ave
Jacksonville, OK 52008"
7444, 36 months,10.28,241.18,B,B1,Registered Nurse,7 years,MORTGAGE,141874,Source Verified,Oct-2017,Fully Paid,debt_consolidation,Debt consolidation,20.69,Mar-2001,10,1,3667,35.2,27,f,Individual,4.0,0.0,"1581 Cedar Ln
Nashville, IL 41578"
21423, 36 months,15.62,749.16,D,D4,Account Manager,9 years,MORTGAGE,26134,Verified,Jul-2017,Fully Paid,other,Other,24.28,Jan-1986,16,1,16110,55.0,31,w,Individual,,0.0,"1036 Elm St
Jacksonville, WI 94364"
26773, 36 months,16.28,944.96,D,D2,Server,10+ years,MORTGAGE,20879,Not Verified,Sep-2015,Fully Paid,car,Car financing,26.53,Jul-1990,14,0,1426,34.0,27,f,Joint App,0.0,0.0,"4069 Pine St
San Jose, VA 88086"
8164, 36 months,11.54,269.37,B,B5,Accountant,10+ years,MORTGAGE,71582,Source Verified,Oct-2018,Fully Paid,small_business,Business,24.09,May-1982,14,0,16621,54.4,25,w,Individual,3.0,0.0,"856 Elm St
Seattle, PA 26165"
23813, 36 months,10.08,769.27,B,B5,Teacher,6 years,MORTGAGE,49124,Verified,Mar-2015,Fully Paid,debt_consolidation,Debt consolidation,14.31,Jan-1990,9,1,11756,30.2,24,w,Individual,9.0,0.0,"3991 Oak Ave
San Diego, NC 29278"
17114, 36 months,16.95,609.73,C,C4,Program Manager,10+ years,OWN,198992,Verified,Jul-2017,Fully Paid,credit_card,Credit card refinancing,15.6,Jun-1999,8,0,197067,36.3,21,w,Joint App,0.0,0.0,"2271 Lake Rd
Jacksonville, LA 80337"
21877, 36 months,9.89,704.78,A,A3,Branch Manager,5 years,MORTGAGE,90043,Not Verified,Jun-2017,Fully Paid,debt_consolidation,Debt consolidation,19.93,Jul-1997,6,0,6403,72.2,16,f,Joint App,0.0,0.0,"6179 Lake Rd
Fort Worth, MA 69833"
40000, 36 months,16.12,1408.65,D,D2,Operations Manager,2 years,OWN,58290,Source Verified,Jan-2015,Fully Paid,credit_card,Credit card refinancing,23.73,May-1990,12,0,8989,41.9,27,w,Individual,4.0,0.0,"3127 River Rd
Washington, TX 75842"
11530, 60 months,8.98,239.23,A,A4,Engineer,9 years,MORTGAGE,156674,Verified,Oct-2015,Fully Paid,debt_consolidation,Debt consolidation,10.54,Nov-2001,8,4,2157,14.1,17,w,Individual,0.0,0.0,"1905 Maple Dr
San Jose, MD 77173"
8499, 36 months,10.3,275.44,B,B4,Analyst,3 years,MORTGAGE,67398,Source Verified,Aug-2015,Fully Paid,credit_card,Credit card refinancing,24.89,Nov-2007,12,0,52760,21.2,24,w,Joint App,,0.0,"497 Cedar Ln
Nashville, NC 96647"
7834, 36 months,14.22,268.59,C,C5,Assistant Manager,10+ years,OTHER,69483,Source Verified,Jul-2017,Fully Paid,moving,Moving and relocation,7.26,Mar-2000,16,0,3211,18.3,29,w,Individual,0.0,0.0,"3279 Oak Ave
San Francisco, OK 43483"
8188, 36 months,8.05,256.77,A,A4,Consultant,6 years,OWN,117874,Verified,Oct-2015,Fully Paid,credit_card,Credit card refinancing,6.43,Sep-1998,6,0,31008,23.4,15,w,Individual,1.0,0.0,"3427 Cedar Ln
San Diego, AZ 80630"
12755, 60 months,26.0,381.89,F,F1,Server,2 years,MORTGAGE,38546,Source Verified,May-2015,Fully Paid,debt_consolidation,Debt consolidation,7.82,Feb-1980,7,0,61284,19.9,19,w,Individual,3.0,0.0,"6203 Park Rd
Milwaukee, KY 60593"
16394, 36 months,19.92,608.59,E,E1,Police Officer,2 years,MORTGAGE,116093,Verified,Sep-2018,Fully Paid,major_purchase,Major purchase,20.79,Apr-2008,7,0,1612,40.1,27,w,Joint App,2.0,0.0,"1485 Main St
Oklahoma City, CO 91539"
15772, 36 months,17.28,564.52,C,C2,Operations Manager,9 years,RENT,86501,Source Verified,Oct-2015,Charged Off,credit_card,Credit card refinancing,21.76,Mar-1996,8,0,10800,61.0,18,f,Individual,0.0,0.0,"2668 River Rd
Indianapolis, IN 84435"
21945, 36 months,17.92,792.48,D,D4,Director,5 years,MORTGAGE,32909,Verified,Oct-2020,Fully Paid,debt_consolidation,Debt consolidation,18.01,Dec-1986,11,0,11942,55.4,22,w,Individual,2.0,0.0,"2044 Oak Ave
Austin, CA 85927"
13464, 36 months,18.04,487.03,E,E5,Mechanic,5 years,RENT,213786,Source Verified,Sep-2017,Fully Paid,credit_card,Credit card refinancing,12.76,Feb-2001,18,3,1677,29.7,31,f,Individual,0.0,0.0,"6784 Elm St
Oklahoma City, MD 65782"
31956, 36 months,10.11,1032.78,B,B2,Driver,9 years,MORTGAGE,44473,Not Verified,Feb-2018,Fully Paid,major_purchase,Major purchase,20.35,Jun-1982,10,0,1556,38.5,28,f,Individual,0.0,0.0,"1979 Lake Rd
Washington, IL 86850"
11398, 60 months,24.17,329.02,E,E3,Physician,3 years,RENT,20693,Source Verified,Jun-2020,Charged Off,debt_consolidation,Debt consolidation,12.16,Dec-1982,9,0,1088,84.3,19,f,Individual,0.0,0.0,"6486 Maple Dr
Las Vegas, TX 79165"
40000, 60 months,9.61,842.23,B,B5,,2 years,MORTGAGE,36118,Source Verified,May-2017,Fully Paid,debt_consolidation,Debt consolidation,14.2,Oct-2002,11,0,1387,56.8,24,f,Individual,4.0,0.0,"7504 Park Rd
Louisville, PA 77435"
19446, 36 months,13.93,663.96,B,B3,Physician,9 years,OWN,30539,Source Verified,Jun-2016,Fully Paid,debt_consolidation,Debt consolidation,11.29,Oct-1980,9,0,26719,51.7,18,f,Individual,1.0,0.0,"8443 Oak Ave
Memphis, AZ 30316"
7988, 36 months,14.19,273.75,C,C2,Coordinator,< 1 year,RENT,67995,Verified,Apr-2020,Charged Off,small_business,Business,22.0,Jul-2008,8,0,933,34.4,25,f,Joint App,0.0,0.0,"2414 River Rd
Chicago, AL 88492"
7026, 36 months,17.49,252.21,D,D1,Supervisor,10+ years,RENT,171894,Verified,Sep-2017,Fully Paid,debt_consolidation,Debt consolidation,12.66,Aug-2008,11,0,15705,31.8,24,f,Individual,0.0,0.0,"977 Hill Ave
Indianapolis, GA 17985"
17845, 36 months,5.43,538.28,A,A5,Engineer,2 years,OWN,70379,Not Verified,Apr-2020,Fully Paid,debt_consolidation,Debt consolidation,19.58,Oct-1989,10,0,48064,48.8,20,f,Individual,0.0,0.0,"2649 Elm St
Houston, MD 50117"
11683, 60 months,11.43,256.53,B,B5,Attorney,6 years,MORTGAGE,167847,Not Verified,Jul-2019,Charged Off,car,Car financing,17.11,Apr-2009,13,2,26895,24.0,24,w,Joint App,1.0,1.0,"9110 Park Rd
Fort Worth, MD 51222"
20504, 36 months,13.51,695.91,C,C2,General Manager,3 years,MORTGAGE,119766,Source Verified,Feb-2017,Charged Off,renewable_energy,Green loan,33.8,Jun-2002,12,1,2873,53.8,30,w,Joint App,1.0,0.0,"1337 Maple Dr
Charlotte, OH 73077"
17746, 36 months,10.47,576.54,B,B5,Consultant,3 years,MORTGAGE,12000,Verified,Jan-2016,Fully Paid,home_improvement,Home improvement,16.97,Jun-2011,12,0,169347,7.9,24,f,Individual,5.0,0.0,"7644 Pine St
Portland, IN 85861"
12788, 36 months,17.18,457.07,D,D5,Consultant,10+ years,RENT,107436,Not Verified,Feb-2016,Charged Off,car,Car financing,28.78,Dec-1981,17,0,14143,8.6,34,w,Joint App,0.0,0.0,"1966 Main St
Jacksonville, IL 27412"
8037, 60 months,15.26,192.3,C,C2,Vice President,8 years,RENT,41042,Verified,Nov-2019,Fully Paid,other,Other,23.66,Apr-2002,13,0,6661,75.5,29,w,Individual,2.0,1.0,"9354 Hill Ave
Oklahoma City, MA 72828"
5383, 36 months,10.19,174.17,B,B4,Nurse,4 years,OWN,83554,Not Verified,Dec-2018,Fully Paid,debt_consolidation,Debt consolidation,9.92,Jan-1991,14,0,89044,27.8,27,f,Individual,1.0,1.0,"8084 Main St
Charlotte, CO 23717"
10219, 36 months,5.32,307.74,A,A2,Analyst,3 years,MORTGAGE,57663,Source Verified,Oct-2019,Fully Paid,home_improvement,Home improvement,12.8,Sep-1994,8,0,33243,36.8,14,f,Individual,6.0,1.0,"4884 Maple Dr
Louisville, WI 45945"
22333, 36 months,12.73,749.59,C,C5,Assistant Manager,3 years,RENT,366219,Verified,Aug-2019,Fully Paid,major_purchase,Major purchase,14.55,Jul-2003,15,0,7101,7.3,25,w,Individual,0.0,0.0,"1426 Maple Dr
Louisville, OH 68905"
15190, 36 months,8.52,479.65,B,B2,Attorney,8 years,RENT,79494,Not Verified,Mar-2020,Fully Paid,other,Other,21.01,Feb-1990,10,0,16505,52.3,15,w,Individual,1.0,0.0,"1025 Cedar Ln
Dallas, NJ 99263"
6326, 60 months,9.22,131.99,A,A5,Analyst,10+ years,MORTGAGE,87506,Source Verified,Aug-2015,Fully Paid,credit_card,Credit card refinancing,23.32,Apr-2007,9,0,23870,27.2,22,w,Individual,2.0,0.0,"937 Main St
Las Vegas, PA 28026"
14822, 36 months,11.4,488.07,B,B3,IT Manager,3 years,RENT,120676,Verified,Feb-2016,Fully Paid,credit_card,Credit card refinancing,22.07,Sep-1996,15,0,42878,25.2,20,f,Individual,0.0,0.0,"196 Elm St
Portland, CO 43265"
16834, 36 months,10.57,547.7,B,B3,Physician,4 years,RENT,22744,Source Verified,Sep-2015,Fully Paid,major_purchase,Major purchase,11.5,Aug-2002,15,0,3265,42.4,30,w,Individual,4.0,2.0,"6281 Hill Ave
San Diego, MO 59393"
7861, 36 months,6.71,241.68,A,A1,Technician,10+ years,RENT,121084,Not Verified,Jul-2019,Fully Paid,home_improvement,Home improvement,16.31,Jul-1985,12,0,83282,72.0,28,f,Individual,2.0,0.0,"8199 Hill Ave
Washington, NY 40480"
14650, 60 months,11.88,324.99,C,C2,Administrative Assistant,10+ years,RENT,52044,Verified,Oct-2018,Fully Paid,major_purchase,Major purchase,13.62,May-1988,6,0,4759,89.3,21,w,Individual,6.0,0.0,"3590 Cedar Ln
Nashville, VA 14774"
13834, 36 months,17.16,494.32,D,D2,Manager,3 years,MORTGAGE,38198,Verified,Mar-2016,Fully Paid,debt_consolidation,Debt consolidation,19.41,Dec-1988,6,0,13523,27.8,15,f,Individual,7.0,1.0,"1005 Elm St
Washington, NJ 21736"
6729, 36 months,15.43,234.68,C,C3,Branch Manager,5 years,OWN,102029,Not Verified,Oct-2017,Fully Paid,moving,Moving and relocation,7.91,Dec-1997,11,0,3095,26.4,23,f,Individual,2.0,1.0,"8341 Pine St
Charlotte, LA 88409"
16558, 36 months,18.73,604.69,D,D3,Operations Manager,10+ years,RENT,22756,Source Verified,Feb-2017,Charged Off,other,Other,16.27,Jan-1998,17,0,1016,78.0,28,w,Individual,4.0,0.0,"6597 Main St
San Diego, CO 80837"
18703, 36 months,7.64,582.98,A,A3,IT Manager,10+ years,RENT,110228,Not Verified,Feb-2017,Fully Paid,credit_card,Credit card refinancing,7.44,Mar-1980,8,1,3246,19.1,21,f,Individual,0.0,0.0,"878 Cedar Ln
New York, WI 59982"
25586, 36 months,8.41,806.62,B,B1,Data Analyst,2 years,RENT,54048,Verified,Jan-2020,Fully Paid,home_improvement,Home improvement,10.09,Aug-1991,18,0,9794,31.8,24,w,Individual,1.0,0.0,"3470 Cedar Ln
Columbus, MN 43113"
